DBpedia_URI	cluster	DBpedia_URI_Base32
http://dbpedia.org/resource/South_Russian_Government	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3POV2GQX2SOVZXG2LBNZPUO33WMVZG43LFNZ2A====
http://dbpedia.org/resource/Pashalik_of_Berat	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBONUGC3DJNNPW6ZS7IJSXEYLU
http://dbpedia.org/resource/Francia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTSMFXGG2LB
http://dbpedia.org/resource/Western_Xia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3FON2GK4TOL5MGSYI=
http://dbpedia.org/resource/Taifa_of_Purchena	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDBNFTGCX3PMZPVA5LSMNUGK3TB
http://dbpedia.org/resource/North-Eastern_Rhodesia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPOJ2GQLKFMFZXIZLSNZPVE2DPMRSXG2LB
http://dbpedia.org/resource/Gibraltar	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3JMJZGC3DUMFZA====
http://dbpedia.org/resource/Khamag_Mongol	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3IMFWWCZ27JVXW4Z3PNQ======
http://dbpedia.org/resource/Republic_of_Maryland	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFOB2WE3DJMNPW6ZS7JVQXE6LMMFXGI===
http://dbpedia.org/resource/Bangladesh	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNZTWYYLEMVZWQ===
http://dbpedia.org/resource/Later_Liang_(Five_Dynasties)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDBORSXEX2MNFQW4Z27FBDGS5TFL5CHS3TBON2GSZLTFE======
http://dbpedia.org/resource/Gupta_Empire	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3VOB2GCX2FNVYGS4TF
http://dbpedia.org/resource/Poland	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDPNRQW4ZA=
http://dbpedia.org/resource/Liga_Federal	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDJM5QV6RTFMRSXEYLM
http://dbpedia.org/resource/Western_Satraps	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3FON2GK4TOL5JWC5DSMFYHG===
http://dbpedia.org/resource/Portuguese_Timor	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDPOJ2HKZ3VMVZWKX2UNFWW64Q=
http://dbpedia.org/resource/Principality_of_Orange	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFXGG2LQMFWGS5DZL5XWMX2POJQW4Z3F
http://dbpedia.org/resource/Khanate_of_Khiva	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3IMFXGC5DFL5XWMX2LNBUXMYI=
http://dbpedia.org/resource/Anguilla	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLOM52WS3DMME======
http://dbpedia.org/resource/Palmares_(quilombo)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBNRWWC4TFONPSQ4LVNFWG63LCN4UQ====
http://dbpedia.org/resource/Provisional_Government_of_Bangladesh	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSN53GS43JN5XGC3C7I5XXMZLSNZWWK3TUL5XWMX2CMFXGO3DBMRSXG2A=
http://dbpedia.org/resource/County_of_Santa_Fiora	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3POVXHI6K7N5TF6U3BNZ2GCX2GNFXXEYI=
http://dbpedia.org/resource/Principality_of_Leyen	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFXGG2LQMFWGS5DZL5XWMX2MMV4WK3Q=
http://dbpedia.org/resource/Provisional_Government_of_Western_Thrace	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSN53GS43JN5XGC3C7I5XXMZLSNZWWK3TUL5XWMX2XMVZXIZLSNZPVI2DSMFRWK===
http://dbpedia.org/resource/Colombia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNRXW2YTJME======
http://dbpedia.org/resource/El_Salvador	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLML5JWC3DWMFSG64Q=
http://dbpedia.org/resource/Principality_of_Montenegro	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFXGG2LQMFWGS5DZL5XWMX2NN5XHIZLOMVTXE3Y=
http://dbpedia.org/resource/Provisional_Government_of_Saskatchewan	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSN53GS43JN5XGC3C7I5XXMZLSNZWWK3TUL5XWMX2TMFZWWYLUMNUGK53BNY======
http://dbpedia.org/resource/CEN_1789	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q2FJZPTCNZYHE======
http://dbpedia.org/resource/County_of_Schaunberg	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3POVXHI6K7N5TF6U3DNBQXK3TCMVZGO===
http://dbpedia.org/resource/Duchy_of_Magdeburg	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDVMNUHSX3PMZPU2YLHMRSWE5LSM4======
http://dbpedia.org/resource/Provisional_Military_Dictatorship_of_Mughan	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSN53GS43JN5XGC3C7JVUWY2LUMFZHSX2ENFRXIYLUN5ZHG2DJOBPW6ZS7JV2WO2DBNY======
http://dbpedia.org/resource/Xia_(Sixteen_Kingdoms)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WDJMFPSQU3JPB2GKZLOL5FWS3THMRXW24ZJ
http://dbpedia.org/resource/Yue_(state)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WLVMVPSQ43UMF2GKKI=
http://dbpedia.org/resource/Ukrainian_State	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLLOJQWS3TJMFXF6U3UMF2GK===
http://dbpedia.org/resource/Balhae	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTBNRUGCZI=
http://dbpedia.org/resource/Phoenicia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDIN5SW42LDNFQQ====
http://dbpedia.org/resource/Polish_National_Government_(January_Uprising)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDPNRUXG2C7JZQXI2LPNZQWYX2HN53GK4TONVSW45C7FBFGC3TVMFZHSX2VOBZGS43JNZTSS===
http://dbpedia.org/resource/Kingdom_of_Wallachia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JNZTWI33NL5XWMX2XMFWGYYLDNBUWC===
http://dbpedia.org/resource/Tsardom_of_Bulgaria	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDTMFZGI33NL5XWMX2COVWGOYLSNFQQ====
http://dbpedia.org/resource/Ahom_kingdom	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLIN5WV623JNZTWI33N
http://dbpedia.org/resource/Duchy_of_Ferrara	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDVMNUHSX3PMZPUMZLSOJQXEYI=
http://dbpedia.org/resource/Saxe-Coburg-Saalfeld	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BPBSS2Q3PMJ2XEZZNKNQWC3DGMVWGI===
http://dbpedia.org/resource/Azawad	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QL2MF3WCZA=
http://dbpedia.org/resource/Belize	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTFNRUXUZI=
http://dbpedia.org/resource/Tepic_Territory	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFOBUWGX2UMVZHE2LUN5ZHS===
http://dbpedia.org/resource/SAO_Krajina	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U2BJ5PUW4TBNJUW4YI=
http://dbpedia.org/resource/Republic_of_Mainz	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFOB2WE3DJMNPW6ZS7JVQWS3T2
http://dbpedia.org/resource/Congress_Poland	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNZTXEZLTONPVA33MMFXGI===
http://dbpedia.org/resource/Justanids	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STVON2GC3TJMRZQ====
http://dbpedia.org/resource/Thailand	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDIMFUWYYLOMQ======
http://dbpedia.org/resource/Bishopric_of_Brixen	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTJONUG64DSNFRV633GL5BHE2LYMVXA====
http://dbpedia.org/resource/Principality_of_Chernigov	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFXGG2LQMFWGS5DZL5XWMX2DNBSXE3TJM5XXM===
http://dbpedia.org/resource/Interim_Government_of_India	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLOORSXE2LNL5DW65TFOJXG2ZLOORPW6ZS7JFXGI2LB
http://dbpedia.org/resource/Ji_(state)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STJL4UHG5DBORSSS===
http://dbpedia.org/resource/Independent_State_of_Croatia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLOMRSXAZLOMRSW45C7KN2GC5DFL5XWMX2DOJXWC5DJME======
http://dbpedia.org/resource/Mutawakkilite_Kingdom_of_Yemen	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLVORQXOYLLNNUWY2LUMVPUW2LOM5SG63K7N5TF6WLFNVSW4===
http://dbpedia.org/resource/Duchy_of_Teschen	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDVMNUHSX3PMZPVIZLTMNUGK3Q=
http://dbpedia.org/resource/First_Bulgarian_Empire	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTJOJZXIX2COVWGOYLSNFQW4X2FNVYGS4TF
http://dbpedia.org/resource/Provisional_Priamurye_Government	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSN53GS43JN5XGC3C7KBZGSYLNOVZHSZK7I5XXMZLSNZWWK3TU
http://dbpedia.org/resource/Gajapati_Kingdom	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3BNJQXAYLUNFPUW2LOM5SG63I=
http://dbpedia.org/resource/Ukrainian_People's_Republic	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLLOJQWS3TJMFXF6UDFN5YGYZJHONPVEZLQOVRGY2LD
http://dbpedia.org/resource/Atropatene	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLUOJXXAYLUMVXGK===
http://dbpedia.org/resource/Qin_(state)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6ULJNZPSQ43UMF2GKKI=
http://dbpedia.org/resource/Comtat_Venaissin	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNV2GC5C7KZSW4YLJONZWS3Q=
http://dbpedia.org/resource/Andorra	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLOMRXXE4TB
http://dbpedia.org/resource/Reichskommissariat_Kaukasus	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFNFRWQ43LN5WW22LTONQXE2LBORPUWYLVNNQXG5LT
http://dbpedia.org/resource/Jordan	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6STPOJSGC3Q=
http://dbpedia.org/resource/Kediri_Kingdom	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3FMRUXE2K7JNUW4Z3EN5WQ====
http://dbpedia.org/resource/Danish_West_Indies	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDBNZUXG2C7K5SXG5C7JFXGI2LFOM======
http://dbpedia.org/resource/Verdun__Reichsstadt_Wirten_de_Ville_libre_de_Verdun_fr__1	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VTFOJSHK3S7L5JGK2LDNBZXG5DBMR2F6V3JOJ2GK3S7MRSV6VTJNRWGKX3MNFRHEZK7MRSV6VTFOJSHK3S7MZZF6XZR
http://dbpedia.org/resource/Duchy_of_Opole	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDVMNUHSX3PMZPU64DPNRSQ====
http://dbpedia.org/resource/Duchy_of_Amalfi	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDVMNUHSX3PMZPUC3LBNRTGS===
http://dbpedia.org/resource/Stolberg-Rossla	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3UN5WGEZLSM4WVE33TONWGC===
http://dbpedia.org/resource/Champa	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3IMFWXAYI=
http://dbpedia.org/resource/Una-Sana_Canton	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLOMEWVGYLOMFPUGYLOORXW4===
http://dbpedia.org/resource/Hatay_State	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SDBORQXSX2TORQXIZI=
http://dbpedia.org/resource/Luxembourg	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TDVPBSW2YTPOVZGO===
http://dbpedia.org/resource/Nigeria	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTJM5SXE2LB
http://dbpedia.org/resource/Republic_of_West_Florida	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFOB2WE3DJMNPW6ZS7K5SXG5C7IZWG64TJMRQQ====
http://dbpedia.org/resource/Northern_Cyprus	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTPOJ2GQZLSNZPUG6LQOJ2XG===
http://dbpedia.org/resource/Realm_of_Stefan_Dragutin	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFMFWG2X3PMZPVG5DFMZQW4X2EOJQWO5LUNFXA====
http://dbpedia.org/resource/Republic_of_Alba	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFOB2WE3DJMNPW6ZS7IFWGEYI=
http://dbpedia.org/resource/Sabaeans	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BMJQWKYLOOM======
http://dbpedia.org/resource/Panama	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDBNZQW2YI=
http://dbpedia.org/resource/East_Africa_Protectorate	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLBON2F6QLGOJUWGYK7KBZG65DFMN2G64TBORSQ====
http://dbpedia.org/resource/Azadistan	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QL2MFSGS43UMFXA====
http://dbpedia.org/resource/Delaware_Colony	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RDFNRQXOYLSMVPUG33MN5XHS===
http://dbpedia.org/resource/Eastern_Wu	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLBON2GK4TOL5LXK===
http://dbpedia.org/resource/Neo-Assyrian_Empire	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTFN4WUC43TPFZGSYLOL5CW24DJOJSQ====
http://dbpedia.org/resource/Sarab_Khanate	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BOJQWEX2LNBQW4YLUMU======
http://dbpedia.org/resource/Mauretania	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TLBOVZGK5DBNZUWC===
http://dbpedia.org/resource/Zhao_(Five_Dynasties_period)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WTIMFXV6KCGNF3GKX2EPFXGC43UNFSXGX3QMVZGS33EFE======
http://dbpedia.org/resource/Republic_of_Benin_(1967)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFOB2WE3DJMNPW6ZS7IJSW42LOL4UDCOJWG4UQ====
http://dbpedia.org/resource/Sutiya_Kingdom	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3VORUXSYK7JNUW4Z3EN5WQ====
http://dbpedia.org/resource/Principality_of_Upper_Hungary	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFXGG2LQMFWGS5DZL5XWMX2VOBYGK4S7JB2W4Z3BOJ4Q====
http://dbpedia.org/resource/Protectorate_of_Bohemia_and_Moravia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSN52GKY3UN5ZGC5DFL5XWMX2CN5UGK3LJMFPWC3TEL5GW64TBOZUWC===
http://dbpedia.org/resource/Akrotiri_and_Dhekelia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLLOJXXI2LSNFPWC3TEL5CGQZLLMVWGSYI=
http://dbpedia.org/resource/Saffarid_dynasty	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BMZTGC4TJMRPWI6LOMFZXI6I=
http://dbpedia.org/resource/Puerto_Rico	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDVMVZHI327KJUWG3Y=
http://dbpedia.org/resource/Ukraine	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VLLOJQWS3TF
http://dbpedia.org/resource/Cuba	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3VMJQQ====
http://dbpedia.org/resource/Ammon	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLNNVXW4===
http://dbpedia.org/resource/Swedish_Wismar	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3XMVSGS43IL5LWS43NMFZA====
http://dbpedia.org/resource/SAO_Herzegovina	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U2BJ5PUQZLSPJSWO33WNFXGC===
http://dbpedia.org/resource/Finnish_Socialist_Workers'_Republic	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTJNZXGS43IL5JW6Y3JMFWGS43UL5LW64TLMVZHGJ27KJSXA5LCNRUWG===
http://dbpedia.org/resource/Serbian_Despotate	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3FOJRGSYLOL5CGK43QN52GC5DF
http://dbpedia.org/resource/Shishunaga_dynasty	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3INFZWQ5LOMFTWCX3EPFXGC43UPE======
http://dbpedia.org/resource/Quisling_regime	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6ULVNFZWY2LOM5PXEZLHNFWWK===
http://dbpedia.org/resource/Astrakhan_Khanate	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLTORZGC23IMFXF6S3IMFXGC5DF
http://dbpedia.org/resource/Principality_of_Orange-Nassau	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UDSNFXGG2LQMFWGS5DZL5XWMX2POJQW4Z3FFVHGC43TMF2Q====
http://dbpedia.org/resource/Republic_of_Baja_California	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTFOB2WE3DJMNPW6ZS7IJQWUYK7INQWY2LGN5ZG42LB
http://dbpedia.org/resource/Kingdom_of_Butua	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JNZTWI33NL5XWMX2COV2HKYI=
http://dbpedia.org/resource/Spanish_West_Indies	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3QMFXGS43IL5LWK43UL5EW4ZDJMVZQ====
http://dbpedia.org/resource/Colony_of_Jamaica	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3PNRXW46K7N5TF6STBNVQWSY3B
http://dbpedia.org/resource/Sultanate_of_Hobyo	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3VNR2GC3TBORSV633GL5EG6YTZN4======
http://dbpedia.org/resource/Grand_Duchy_of_Finland	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6R3SMFXGIX2EOVRWQ6K7N5TF6RTJNZWGC3TE
http://dbpedia.org/resource/South_Africa	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3POV2GQX2BMZZGSY3B
http://dbpedia.org/resource/Sultanate_of_the_Geledi	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3VNR2GC3TBORSV633GL52GQZK7I5SWYZLENE======
http://dbpedia.org/resource/Teng_(state)	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDFNZTV6KDTORQXIZJJ
http://dbpedia.org/resource/County_of_Novellara_and_Bagnolo	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3POVXHI6K7N5TF6TTPOZSWY3DBOJQV6YLOMRPUEYLHNZXWY3Y=
http://dbpedia.org/resource/Can_Pech	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BNZPVAZLDNA======
http://dbpedia.org/resource/Salm-Reifferscheid-Dyck	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3BNRWS2UTFNFTGMZLSONRWQZLJMQWUI6LDNM======
http://dbpedia.org/resource/Numidia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTVNVUWI2LB
http://dbpedia.org/resource/Ror_dynasty	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6UTPOJPWI6LOMFZXI6I=
http://dbpedia.org/resource/Kingdom_of_Upatissa_Nuwara	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6S3JNZTWI33NL5XWMX2VOBQXI2LTONQV6TTVO5QXEYI=
http://dbpedia.org/resource/Cao_Wei	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3BN5PVOZLJ
http://dbpedia.org/resource/Zamorin_of_Calicut	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6WTBNVXXE2LOL5XWMX2DMFWGSY3VOQ======
http://dbpedia.org/resource/Austria	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QLVON2HE2LB
http://dbpedia.org/resource/County_of_Tyrol	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6Q3POVXHI6K7N5TF6VDZOJXWY===
http://dbpedia.org/resource/French_Madagascar	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTSMVXGG2C7JVQWIYLHMFZWGYLS
http://dbpedia.org/resource/Federal_Government_of_Somalia	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTFMRSXEYLML5DW65TFOJXG2ZLOORPW6ZS7KNXW2YLMNFQQ====
http://dbpedia.org/resource/First_Brazilian_Republic	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RTJOJZXIX2COJQXU2LMNFQW4X2SMVYHKYTMNFRQ====
http://dbpedia.org/resource/Italian_Tripolitania	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6SLUMFWGSYLOL5KHE2LQN5WGS5DBNZUWC===
http://dbpedia.org/resource/Buyid_dynasty	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6QTVPFUWIX3EPFXGC43UPE======
http://dbpedia.org/resource/Shilluk_Kingdom	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6U3INFWGY5LLL5FWS3THMRXW2===
http://dbpedia.org/resource/Empire_of_Great_Fulo	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6RLNOBUXEZK7N5TF6R3SMVQXIX2GOVWG6===
http://dbpedia.org/resource/Wari_culture	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6V3BOJUV6Y3VNR2HK4TF
http://dbpedia.org/resource/Third_Intermediate_Period_of_Egypt	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6VDINFZGIX2JNZ2GK4TNMVSGSYLUMVPVAZLSNFXWIX3PMZPUKZ3ZOB2A====
http://dbpedia.org/resource/Nurmekund	0	NB2HI4B2F4XWIYTQMVSGSYJON5ZGOL3SMVZW65LSMNSS6TTVOJWWK23VNZSA====
