SubjectID,Document1,Document2,Similarity,Time
33,38,31,1,2.544
33,5,32,1,2.354
33,15,32,1,2.424
33,17,32,1,1.753
33,3,33,1,2.674
33,10,33,1,1.823
33,20,33,1,4.707
33,47,33,1,1.483
33,48,33,1,1.673
33,50,33,2,2.754
33,14,34,1,1.522
33,18,34,1,1.783
33,31,34,1,1.833
33,1,35,1,4.466
33,17,35,1,1.282
33,29,35,1,1.492
33,40,35,1,1.442
33,6,36,1,2.233
33,20,36,1,2.884
33,46,36,3,2.693
33,47,36,1,2.724
33,14,37,1,1.422
33,17,37,1,2.073
33,22,37,1,1.993
33,41,37,2,3.065
33,49,37,1,1.582
33,42,38,2,2.473
33,50,38,1,2.403
33,8,39,2,3.285
33,17,39,1,2.504
33,40,39,1,1.592
33,46,39,3,4.406
33,50,39,1,1.783
33,7,40,1,2.173
33,27,40,1,1.242
33,32,40,1,1.723
33,34,40,2,3.906
33,1,41,1,5.517
33,3,41,1,1.672
33,15,41,1,1.542
33,20,41,1,1.221
33,26,41,1,1.722
33,40,41,2,2.834
33,44,41,1,2.413
33,22,42,1,3.005
33,25,42,1,2.794
33,45,42,1,4.506
33,3,43,1,2.203
33,16,43,1,1.502
33,27,43,1,1.973
33,45,43,1,1.492
33,48,43,1,1.923
33,9,44,1,1.743
33,16,44,1,2.354
33,19,44,1,2.033
33,27,44,2,2.724
33,31,44,1,2.634
33,34,44,1,2.784
33,46,44,1,5.658
33,3,45,1,1.983
33,40,45,1,1.732
33,47,45,1,1.543
33,45,46,1,1.443
33,15,47,1,1.522
33,16,47,1,2.223
33,24,48,2,1.893
33,25,48,1,2.363
33,49,48,1,1.412
33,18,49,1,2.684
33,32,49,2,4.006
33,8,50,1,4.447
33,25,50,1,3.045
33,30,50,1,4.396
34,13,1,1,2.313
34,28,1,1,1.873
34,30,1,1,1.733
34,34,1,1,1.362
34,38,1,1,2.423
34,39,1,2,3.515
34,46,2,1,1.212
34,48,2,1,3.795
34,50,2,1,2.433
34,16,3,3,3.004
34,27,3,3,2.524
34,32,3,1,4.216
34,6,4,1,2.103
34,10,4,4,6.980
34,27,5,2,4.517
34,31,5,1,1.983
34,39,5,1,1.923
34,42,5,3,2.924
34,45,5,1,2.093
34,19,6,1,2.604
34,20,6,1,1.532
34,47,6,1,1.002
34,49,6,1,3.055
34,26,7,1,1.793
34,38,7,1,2.584
34,30,8,1,1.903
34,11,9,1,2.323
34,5,10,3,2.583
34,15,10,1,6.069
34,16,10,4,2.854
34,48,10,2,4.156
34,1,11,1,2.694
34,31,11,1,2.283
34,26,12,1,4.847
34,43,12,1,1.502
34,45,12,1,1.912
34,3,13,1,2.033
34,4,13,1,2.304
34,42,13,1,10.785
34,7,15,1,1.543
34,49,15,1,1.873
34,14,16,1,3.335
34,21,16,3,2.814
34,23,16,3,2.934
34,26,16,1,1.973
34,36,16,4,2.674
34,41,16,1,2.263
34,23,17,1,2.033
34,36,17,1,3.364
34,40,17,1,3.546
34,44,17,3,2.854
34,2,18,1,2.243
34,7,18,1,1.992
34,36,18,1,2.484
34,24,19,2,5.728
34,49,19,1,2.584
34,4,20,1,3.655
34,9,20,3,1.532
34,32,20,1,2.534
34,7,22,1,2.043
34,11,22,1,2.203
34,16,22,1,5.207
34,19,22,1,2.654
34,39,22,1,4.777
34,44,22,1,2.804
34,48,22,1,1.823
34,32,24,1,4.357
34,44,24,2,2.664
34,46,24,2,2.113
34,3,25,2,3.605
34,20,25,1,3.024
34,26,25,5,11.937
34,41,25,1,2.493
34,19,26,2,114.014
34,28,26,1,2.053
34,29,26,1,3.255
34,50,27,1,2.573
34,39,28,2,5.287
34,40,28,1,2.113
34,43,28,1,3.535
34,3,29,2,11.707
34,15,29,1,5.177
34,31,29,2,2.664
34,33,29,1,1.623
34,15,30,2,2.173
34,17,30,1,2.013
34,33,30,1,1.563
34,47,30,1,4.567
34,4,31,2,2.253
34,36,31,1,1.432
34,40,31,1,1.612
34,13,32,2,2.022
34,30,32,1,6.750
34,45,32,5,7.260
34,2,33,2,2.424
34,9,33,1,2.544
34,31,33,1,1.863
34,34,33,1,1.623
34,42,33,1,2.383
34,49,33,1,4.707
34,17,34,1,2.383
34,36,34,1,2.324
34,41,34,2,3.625
34,27,35,1,2.714
34,30,35,1,1.492
34,42,35,1,1.863
34,45,35,1,2.293
34,10,36,4,3.916
34,4,37,1,2.994
34,8,37,1,2.814
34,9,37,2,3.966
34,34,37,2,2.353
34,45,37,1,2.974
34,25,38,2,2.483
34,48,38,1,2.614
34,2,39,1,3.105
34,9,39,1,2.353
34,19,39,1,1.602
34,27,39,2,3.665
34,29,39,2,3.164
34,30,39,2,2.854
34,48,40,1,2.263
34,8,41,1,1.552
34,42,41,1,3.145
34,47,41,1,12.598
34,17,42,1,2.313
34,43,42,1,3.465
34,46,42,2,2.443
34,4,43,1,1.823
34,11,43,2,4.446
34,25,43,1,2.133
34,4,44,2,2.694
34,15,44,1,1.592
34,18,44,1,1.452
34,1,45,2,3.575
34,6,45,1,1.493
34,10,45,1,1.833
34,20,45,1,2.624
34,30,45,1,1.512
34,49,45,2,2.193
34,21,46,2,1.963
34,43,46,1,2.053
34,49,46,1,1.563
34,38,47,1,4.376
34,44,47,1,3.214
34,11,48,2,5.247
34,20,48,1,7.070
34,34,48,1,1.582
34,8,49,1,2.043
34,44,49,1,1.523
34,3,50,1,1.923
34,7,50,1,2.103
34,12,50,1,1.833
34,48,50,1,1.362
41,38,1,2,1.012
41,44,8,3,1.092
41,50,9,4,1.512
41,10,18,4,1.443
41,10,23,1,17.265
41,36,24,5,1.402
41,19,27,2,9.303
41,18,41,1,1.242
41,50,43,2,1.362
41,6,47,3,1.873
42,46,2,3,1.032
42,39,3,3,2.744
42,25,11,3,0.971
42,39,19,3,0.961
42,14,27,3,6.759
42,25,37,3,0.781
42,37,46,3,1.312
43,15,2,3,0.961
43,48,2,3,0.521
43,32,5,3,0.752
43,17,7,3,0.671
43,40,9,4,2.564
43,16,10,4,0.451
43,50,14,3,6.560
43,43,16,3,0.872
43,19,17,3,1.772
43,6,18,3,0.461
43,32,18,3,0.581
43,23,19,3,0.681
43,46,19,3,0.731
43,49,19,3,0.511
43,9,21,3,2.003
43,14,21,3,0.441
43,27,22,3,0.511
43,21,25,3,10.765
43,41,25,3,0.500
43,49,27,3,0.581
43,10,28,3,0.621
43,23,28,3,0.471
43,25,33,3,0.471
43,28,36,3,0.651
43,7,37,3,0.581
43,8,37,3,1.162
43,42,37,3,0.921
43,33,38,3,0.551
43,10,39,3,0.481
43,9,41,3,4.687
43,29,42,4,0.440
43,22,43,3,0.460
43,38,43,3,0.501
43,34,44,3,0.741
43,18,45,2,3.825
43,30,46,3,0.440
43,22,47,3,0.410
43,41,50,3,0.471
44,12,10,4,0.511
44,3,13,4,0.841
44,18,14,4,0.411
44,35,16,4,0.470
44,18,19,4,2.584
44,25,28,4,0.832
44,16,38,4,0.601
44,16,39,4,0.842
44,20,39,4,0.451
44,31,39,4,0.510
46,18,2,4,1.703
46,12,3,2,4.627
46,29,3,4,4.476
46,13,4,5,4.046
46,14,6,4,9.834
46,27,7,4,40.559
46,40,7,2,1.152
46,24,9,3,6.559
46,27,10,5,1.232
46,37,11,2,1.192
46,40,11,2,6.058
46,14,12,5,2.794
46,42,17,5,8.332
46,49,17,2,1.782
46,6,20,3,14.130
46,45,20,2,2.364
46,5,33,4,2.955
46,4,39,4,2.174
46,11,39,5,1.161
46,34,42,5,0.971
46,37,43,4,1.933
46,3,45,1,0.982
46,50,46,5,2.204
46,42,47,1,14.191
46,13,50,2,2.143
47,7,1,3,0.741
47,8,1,3,0.811
47,12,1,3,3.976
47,33,1,3,1.262
47,41,1,1,4.637
47,8,2,4,0.401
47,31,2,2,0.431
47,49,3,3,4.647
47,35,6,1,4.796
47,35,7,3,0.661
47,11,8,3,1.542
47,30,8,2,4.296
47,16,9,3,0.912
47,12,11,3,3.154
47,13,11,5,0.360
47,49,12,3,0.891
47,25,13,3,0.731
47,34,13,3,1.402
47,25,14,3,0.851
47,32,14,3,0.992
47,23,15,3,0.751
47,37,16,4,1.122
47,22,17,3,0.882
47,32,19,3,0.480
47,39,21,3,0.981
47,7,23,3,16.173
47,31,25,3,0.671
47,3,27,3,1.632
47,34,27,3,1.252
47,17,29,3,4.907
47,40,29,3,0.651
47,19,30,3,0.661
47,29,30,3,0.631
47,38,30,3,0.491
47,47,30,3,0.641
47,4,33,3,1.072
47,12,33,3,3.956
47,7,34,3,0.821
47,45,34,1,8.302
47,49,36,3,2.083
47,9,37,3,1.112
47,5,38,3,0.951
47,23,38,3,0.590
47,36,41,1,29.683
47,7,42,3,0.901
47,16,42,3,1.051
47,30,42,3,4.266
47,4,43,2,1.472
47,7,43,3,0.881
47,13,43,3,1.983
47,14,43,1,0.280
47,16,46,3,0.521
47,13,48,3,0.871
47,21,48,2,0.170
47,3,50,3,0.681
48,21,4,2,1.540
48,37,4,3,1.260
48,30,5,1,1.980
48,29,9,2,0.660
48,18,12,4,1.150
48,27,16,4,1.100
48,20,18,3,2.030
48,19,24,3,1.210
48,40,24,3,1.650
48,24,29,3,1.430
48,9,33,3,2.360
48,29,38,4,0.880
48,21,40,3,5.390
48,46,40,3,0.660
48,25,44,3,0.930
48,14,45,3,1.420
48,40,49,3,0.930
49,3,5,3,0.440
49,35,8,3,0.490
49,24,22,3,0.500
49,41,28,3,0.440
49,10,35,3,0.440
49,7,36,3,9.390
49,47,39,3,0.500
49,21,46,3,0.490
50,22,18,2,6.260
50,19,29,1,4.170
51,4,1,1,6.700
51,37,1,1,23.620
51,50,1,4,13.120
51,20,2,1,9.990
51,23,3,2,3.900
51,25,3,3,8.080
51,31,3,1,23.010
51,40,3,1,6.590
51,47,3,1,11.760
51,36,4,4,8.680
51,7,5,3,7.580
51,31,5,1,5.220
51,34,5,1,6.810
51,36,5,3,21.580
51,43,5,2,4.780
51,4,6,1,10.160
51,17,6,1,3.960
51,38,6,1,2.250
51,46,6,1,5.280
51,14,8,1,7.140
51,22,8,1,5.330
51,28,8,3,3.350
51,45,9,1,5.720
51,5,10,3,11.870
51,8,10,4,7.030
51,21,10,4,5.110
51,22,10,1,15.050
51,25,10,2,2.630
51,15,11,1,15.990
51,18,11,2,12.790
51,19,11,1,8.510
51,23,11,3,9.660
51,44,11,4,4.560
51,25,12,1,3.350
51,48,12,3,5.550
51,23,13,2,21.640
51,49,13,2,13.190
51,3,14,2,8.240
51,9,14,1,8.400
51,49,14,2,10.660
51,10,15,1,8.670
51,27,15,1,4.670
51,46,15,1,9.840
51,8,16,3,7.410
51,48,16,3,5.820
51,50,16,1,12.250
51,10,17,1,5.110
51,23,17,1,8.070
51,37,17,1,7.190
51,1,18,2,9.950
51,5,18,2,21.860
51,16,18,2,8.460
51,30,18,1,4.390
51,38,18,4,4.010
51,50,18,2,21.100
51,3,19,2,6.970
51,35,19,1,5.550
51,40,19,3,6.920
51,41,19,1,4.610
51,44,19,2,6.810
51,9,20,4,9.720
51,25,20,1,5.710
51,41,20,2,4.780
51,47,20,4,7.970
51,49,20,1,8.510
51,35,22,1,4.280
51,36,22,1,5.540
51,4,23,3,12.910
51,33,23,1,5.770
51,43,23,2,7.520
51,26,24,2,7.200
51,8,25,2,10.060
51,17,25,2,22.900
51,34,25,1,2.630
51,42,25,1,5.220
51,45,25,1,5.600
51,3,26,3,8.900
51,29,26,3,8.190
51,30,26,1,20.540
51,48,26,1,17.570
51,5,27,2,4.890
51,11,27,2,17.250
51,35,27,1,6.370
51,39,27,2,4.070
51,11,28,2,14.880
51,19,28,1,7.970
51,38,28,2,15.600
51,48,28,3,9.390
51,7,29,3,4.280
51,36,29,3,7.690
51,45,29,1,3.790
51,3,30,1,3.510
51,6,30,2,13.080
51,35,30,2,12.190
51,37,30,1,4.180
51,49,30,1,8.240
51,41,31,1,11.760
51,1,32,3,6.810
51,25,32,2,18.450
51,47,32,2,11.700
51,50,32,5,9.010
51,8,33,1,6.700
51,14,33,5,8.670
51,29,33,1,9.280
51,41,34,2,3.960
51,39,35,1,6.920
51,48,35,1,7.520
51,49,35,1,5.110
51,15,36,1,3.630
51,35,36,1,2.920
51,10,37,2,14.830
51,26,37,2,7.530
51,32,37,1,6.050
51,49,37,1,2.970
51,3,38,5,6.370
51,12,38,2,8.780
51,13,38,1,13.020
51,44,39,1,8.070
51,12,40,1,10.490
51,18,40,4,5.220
51,22,40,1,8.290
51,33,40,2,9.340
51,50,40,2,8.130
51,7,41,1,4.560
51,10,41,1,3.740
51,33,41,1,2.970
51,2,42,2,6.920
51,4,42,3,4.500
51,31,42,1,4.780
51,6,43,1,6.650
51,11,43,2,24.060
51,9,44,2,4.780
51,14,44,1,4.230
51,27,44,2,9.890
51,30,44,1,8.740
51,48,44,2,9.060
51,8,45,1,9.230
51,31,45,2,12.570
51,12,47,1,5.440
51,23,47,1,3.300
51,27,47,1,8.900
51,33,47,1,13.070
51,38,47,1,4.170
51,31,48,1,5.490
51,32,48,1,6.540
51,45,48,1,5.600
51,2,50,2,3.790
51,8,50,1,18.900
51,25,50,1,5.390
51,42,50,1,5.990
52,3,1,2,14.000
52,21,1,1,29.500
52,40,1,1,13.900
52,1,2,2,29.600
52,24,2,1,4.670
52,32,2,1,11.870
52,38,2,1,4.060
52,9,3,1,12.140
52,28,3,1,31.410
52,48,3,2,7.910
52,2,4,1,7.250
52,8,4,5,9.180
52,30,4,1,9.450
52,45,4,1,5.170
52,8,5,2,8.620
52,22,5,1,12.420
52,29,5,2,8.290
52,46,5,1,34.760
52,49,5,1,4.890
52,5,6,1,35.040
52,9,6,1,3.790
52,25,6,2,26.530
52,30,7,2,19.830
52,31,7,1,13.190
52,33,7,1,13.450
52,47,7,1,3.350
52,48,7,2,22.300
52,3,8,2,54.100
52,13,8,2,28.450
52,19,8,1,7.470
52,39,8,2,13.190
52,43,8,1,10.160
52,46,8,3,28.840
52,4,9,1,3.130
52,7,9,1,4.180
52,4,10,3,37.890
52,30,10,1,17.470
52,36,10,3,26.470
52,44,10,1,19.340
52,5,11,3,15.160
52,21,11,3,13.560
52,26,11,1,8.900
52,48,11,1,29.990
52,50,11,2,36.300
52,24,12,3,19.390
52,34,12,1,4.170
52,9,13,1,35.200
52,26,13,2,10.710
52,29,13,1,15.600
52,46,13,1,20.430
52,10,14,1,5.760
52,19,14,1,14.830
52,30,14,1,4.010
52,47,14,1,17.240
52,4,15,1,5.270
52,7,15,1,4.720
52,16,15,1,2.970
52,24,15,1,16.750
52,31,15,1,4.120
52,37,15,1,5.380
52,44,15,1,7.970
52,47,15,1,4.390
52,1,16,1,6.310
52,2,16,1,13.460
52,4,16,4,24.880
52,7,16,3,25.150
52,17,16,3,15.760
52,21,16,5,15.980
52,29,16,2,7.200
52,44,16,1,20.870
52,11,17,2,17.860
52,15,17,1,6.970
52,40,17,1,10.600
52,44,17,3,15.980
52,17,18,1,45.370
52,24,18,1,13.400
52,7,19,1,7.310
52,34,19,1,9.340
52,43,19,1,40.810
52,4,20,1,35.590
52,8,20,2,27.570
52,15,20,1,12.630
52,29,20,2,33.340
52,30,20,2,6.530
52,34,20,3,10.830
52,46,20,1,5.930
52,50,20,2,24.390
52,12,21,4,9.450
52,15,21,1,8.020
52,22,21,1,23.560
52,27,21,3,23.670
52,49,21,1,8.460
52,1,22,3,29.220
52,3,22,1,12.470
52,9,22,1,13.620
52,14,22,1,16.860
52,19,22,1,8.740
52,25,22,1,7.410
52,26,22,1,7.030
52,30,22,1,3.350
52,32,22,2,12.140
52,38,22,1,8.630
52,45,22,1,10.490
52,26,23,1,70.190
52,50,23,1,14.330
52,3,24,1,9.340
52,8,24,3,11.920
52,32,24,2,13.180
52,35,24,1,4.880
52,49,24,1,19.830
52,50,24,1,12.360
52,19,25,3,22.850
52,29,25,2,19.000
52,49,25,1,4.450
52,9,26,1,11.370
52,10,26,1,4.560
52,17,26,1,6.760
52,21,26,2,4.720
52,45,26,1,39.820
52,47,26,1,7.140
52,18,27,1,7.030
52,25,27,1,8.670
52,37,27,2,9.990
52,2,28,1,23.450
52,9,28,1,10.650
52,12,28,3,10.820
52,20,28,1,36.800
52,26,28,3,20.050
52,27,28,3,8.240
52,31,28,2,25.870
52,44,28,1,8.950
52,4,29,3,20.990
52,31,29,1,7.080
52,37,29,3,20.480
52,47,29,1,4.950
52,2,30,1,8.950
52,12,30,1,41.140
52,36,30,1,19.330
52,45,30,2,14.280
52,33,31,1,3.400
52,34,31,1,2.030
52,3,32,2,17.250
52,20,32,2,25.480
52,36,32,2,5.100
52,43,32,2,13.240
52,32,33,2,6.970
52,39,33,2,10.100
52,44,33,1,3.960
52,46,33,1,26.810
52,1,34,1,11.700
52,14,34,1,10.110
52,15,34,1,22.520
52,22,34,1,12.030
52,35,34,1,5.220
52,5,35,1,8.560
52,13,35,2,6.210
52,33,35,1,8.350
52,37,35,1,20.210
52,40,35,1,16.860
52,17,36,1,26.420
52,18,36,2,29.710
52,34,36,1,3.460
52,39,36,2,10.430
52,45,36,1,8.190
52,19,37,3,20.590
52,24,38,1,12.970
52,42,38,3,22.360
52,44,38,2,11.980
52,46,38,2,10.820
52,50,38,2,6.970
52,5,39,2,5.330
52,12,39,1,31.260
52,24,39,2,4.670
52,41,39,1,20.820
52,26,40,1,11.260
52,24,41,1,51.960
52,26,41,1,6.980
52,38,41,1,7.580
52,47,41,2,6.320
52,1,42,1,11.150
52,9,42,1,11.310
52,10,42,4,12.240
52,14,42,1,3.730
52,18,42,1,18.400
52,23,42,2,14.500
52,26,42,1,10.540
52,27,42,2,50.580
52,28,42,2,30.040
52,36,42,3,9.610
52,39,42,1,27.300
52,12,43,1,16.260
52,17,43,1,12.250
52,31,43,2,9.450
52,41,43,2,5.990
52,46,43,2,7.470
52,5,44,3,7.030
52,24,44,3,14.560
52,29,44,2,13.520
52,31,44,1,22.900
52,41,44,1,24.500
52,11,45,1,10.870
52,27,45,2,9.770
52,42,45,2,7.640
52,44,45,2,39.550
52,46,45,1,14.770
52,11,46,2,20.210
52,29,46,4,12.190
52,31,46,1,3.190
52,21,47,1,22.850
52,40,47,4,8.560
52,1,48,1,6.920
52,33,48,2,10.770
52,38,48,2,8.400
52,47,48,2,27.030
52,49,48,1,14.060
52,6,49,1,7.740
52,16,49,1,29.060
52,26,49,1,53.450
52,6,50,1,13.350
52,7,50,2,27.520
52,33,50,3,7.190
52,34,50,1,7.580
52,44,50,2,10.930
53,11,1,2,22.520
53,14,1,5,35.920
53,30,1,2,23.780
53,31,1,1,11.370
53,10,2,1,24.500
53,29,2,2,77.720
53,36,2,1,15.430
53,39,2,1,58.110
53,20,3,4,35.160
53,44,3,2,21.090
53,19,4,2,34.050
53,24,4,3,20.430
53,34,4,1,17.350
53,46,4,4,23.120
53,47,4,2,28.570
53,21,5,3,49.430
53,50,5,2,20.880
53,1,6,4,21.690
53,21,6,1,10.440
53,2,7,1,4.330
53,32,7,2,15.220
53,49,7,2,33.340
53,32,8,2,14.990
53,42,8,2,1.760
53,32,9,3,10.380
53,38,9,3,145.830
53,43,10,2,14.180
53,2,11,1,13.410
53,9,11,1,17.080
53,16,11,4,40.920
53,2,12,1,15.990
53,13,12,3,27.400
53,19,12,1,11.640
53,31,12,2,13.290
53,41,13,2,52.240
53,8,15,3,15.930
53,3,16,4,21.200
53,38,17,1,44.930
53,35,18,1,7.960
53,44,18,4,17.300
53,47,18,2,24.830
53,1,19,2,28.070
53,15,19,2,11.420
53,33,19,1,16.090
53,23,20,2,12.200
53,3,21,3,3.020
53,19,21,2,12.630
53,41,21,2,18.780
53,6,22,1,48.780
53,11,22,1,22.800
53,2,23,1,59.650
53,22,23,2,12.520
53,46,23,2,30.590
53,21,24,4,45.590
53,27,24,5,8.400
53,1,26,2,57.010
53,7,26,4,48.940
53,4,27,3,32.300
53,8,27,4,55.640
53,50,27,1,13.900
53,22,28,1,44.760
53,1,29,2,33.780
53,8,29,2,27.350
53,24,30,1,18.460
53,48,30,2,17.030
53,4,31,1,39.380
53,23,31,2,11.090
53,29,32,1,44.820
53,38,32,2,13.680
53,15,33,3,5.820
53,20,33,2,15.270
53,28,33,2,36.090
53,9,34,2,197.290
53,28,34,1,48.670
53,29,34,1,18.400
53,32,34,2,16.320
53,37,34,2,15.990
53,40,34,4,11.530
53,23,35,1,48.940
53,28,35,2,23.620
53,6,36,2,13.950
53,2,37,3,16.700
53,24,37,4,55.310
53,31,37,1,8.230
53,40,37,5,13.080
53,7,38,4,26.470
53,10,40,3,18.460
53,20,40,5,10.100
53,22,41,2,10.430
53,5,42,5,27.410
53,6,42,1,13.570
53,12,42,5,23.180
53,40,43,5,35.760
53,23,44,1,11.250
53,35,44,2,12.410
53,47,44,2,51.850
53,16,45,2,41.800
53,32,45,5,7.200
53,33,45,1,71.070
53,10,47,2,2.140
53,16,47,1,39.610
53,41,48,1,29.990
53,28,49,1,35.040
53,4,50,3,43.610
53,48,50,2,17.910
54,10,1,3,4.170
54,23,1,2,5.490
54,25,1,1,2.420
54,5,2,2,23.450
54,17,2,1,3.620
54,21,2,1,9.880
54,25,2,1,6.590
54,33,2,4,24.830
54,2,3,1,5.990
54,6,3,1,19.060
54,42,3,3,2.090
54,3,4,4,10.600
54,25,4,3,25.490
54,35,4,2,31.850
54,41,4,1,5.760
54,49,4,1,6.530
54,12,5,4,1.540
54,15,5,2,2.920
54,20,5,5,4.060
54,37,5,4,3.020
54,41,5,1,13.290
54,11,6,3,17.910
54,24,6,1,4.180
54,33,6,2,2.640
54,40,6,2,5.660
54,48,6,2,9.510
54,8,7,5,18.730
54,14,7,4,33.010
54,20,7,3,2.640
54,21,7,5,13.010
54,6,8,1,13.020
54,12,8,5,5.380
54,17,8,2,2.530
54,21,8,4,21.540
54,48,8,3,2.850
54,2,9,3,19.990
54,17,9,2,2.030
54,18,9,2,6.210
54,25,9,3,2.030
54,31,9,2,21.530
54,39,9,1,10.760
54,48,9,2,141.820
54,34,10,1,10.710
54,46,10,2,5.600
54,50,10,1,2.470
54,33,11,2,23.840
54,34,11,1,5.160
54,36,11,5,4.340
54,38,11,3,4.620
54,15,12,1,7.030
54,16,12,5,77.280
54,5,13,2,18.400
54,14,13,1,13.570
54,15,13,2,2.690
54,37,13,2,2.080
54,39,13,5,5.490
54,42,13,3,9.280
54,44,13,2,29.110
54,5,14,1,3.510
54,15,14,4,23.290
54,16,14,4,4.670
54,17,14,1,2.310
54,36,14,3,27.730
54,6,15,5,11.530
54,22,15,2,15.430
54,38,15,3,9.010
54,39,15,5,11.690
54,42,15,1,3.790
54,5,16,5,6.540
54,20,16,5,3.840
54,28,17,4,25.270
54,35,17,2,5.160
54,39,17,4,5.830
54,48,17,2,14.060
54,4,18,4,5.270
54,26,18,4,2.520
54,43,18,4,2.420
54,2,19,3,11.260
54,9,19,3,10.710
54,10,19,3,10.610
54,13,19,3,3.950
54,16,19,4,13.900
54,1,20,2,15.160
54,17,20,2,4.340
54,19,20,4,4.450
54,35,20,2,3.790
54,18,21,2,3.350
54,28,21,5,5.050
54,34,21,1,1.760
54,35,21,2,19.720
54,38,21,3,2.410
54,42,21,5,6.490
54,50,21,3,12.030
54,2,22,3,3.300
54,12,22,2,7.690
54,13,22,4,6.700
54,20,22,1,40.700
54,42,22,1,9.120
54,46,22,2,6.480
54,6,23,5,3.080
54,30,23,2,5.540
54,34,23,3,18.680
54,37,23,2,4.450
54,39,23,3,27.360
54,49,23,1,4.230
54,11,24,5,13.840
54,14,24,2,9.770
54,17,24,5,35.820
54,5,25,2,17.080
54,18,25,1,1.760
54,24,25,2,1.760
54,30,25,3,8.630
54,35,25,1,11.920
54,47,25,2,2.640
54,4,26,5,6.640
54,6,26,4,5.170
54,12,26,2,15.870
54,14,26,2,3.460
54,15,26,4,11.150
54,19,26,3,16.810
54,20,26,4,12.410
54,25,26,5,7.310
54,35,26,2,3.790
54,36,26,4,9.120
54,39,26,2,3.190
54,50,26,2,5.270
54,2,27,3,6.210
54,20,27,3,17.130
54,40,27,1,3.900
54,43,27,2,13.130
54,46,27,1,26.640
54,7,28,5,40.150
54,15,28,3,23.070
54,32,28,2,8.410
54,15,30,1,15.110
54,27,30,2,2.810
54,40,30,2,31.200
54,43,30,1,2.360
54,50,30,1,6.700
54,6,31,2,39.060
54,27,31,2,4.010
54,32,31,2,13.790
54,35,31,1,3.130
54,11,32,2,4.500
54,12,32,2,6.210
54,41,32,2,8.900
54,42,32,3,6.420
54,46,32,2,37.350
54,10,33,1,4.670
54,13,33,2,3.570
54,26,33,1,3.300
54,30,33,2,4.290
54,43,33,2,6.490
54,47,34,1,5.380
54,14,35,2,16.530
54,32,35,1,7.690
54,13,36,2,11.040
54,27,36,3,2.420
54,33,36,3,14.940
54,38,36,3,3.840
54,50,36,5,52.840
54,21,37,4,7.970
54,22,37,2,8.070
54,28,37,3,22.680
54,44,37,4,3.080
54,10,38,3,8.790
54,14,38,2,4.840
54,25,38,2,12.630
54,31,38,1,8.350
54,34,38,2,17.350
54,18,39,2,22.350
54,30,39,4,29.600
54,32,39,3,3.680
54,37,39,2,1.810
54,40,39,1,11.150
54,46,39,1,26.260
54,48,39,3,11.580
54,8,40,2,39.280
54,36,40,2,82.610
54,15,41,2,5.160
54,27,41,1,33.670
54,40,42,1,5.490
54,41,42,2,9.840
54,21,43,3,23.180
54,25,43,2,8.400
54,6,44,2,3.790
54,32,44,2,19.660
54,40,44,3,7.910
54,46,44,2,2.970
54,2,45,1,2.750
54,10,45,4,12.690
54,39,45,4,12.420
54,9,46,3,13.510
54,18,46,3,19.550
54,24,46,3,2.910
54,34,46,1,2.580
54,35,46,2,10.210
54,36,46,3,17.910
54,48,46,5,30.380
54,24,47,2,6.870
54,28,47,3,42.230
54,31,47,2,10.160
54,35,47,1,1.650
54,36,47,2,6.380
54,50,47,1,13.290
54,18,48,2,8.570
54,22,48,1,21.200
54,31,49,2,4.060
54,33,49,2,8.190
54,42,49,2,11.760
54,45,49,1,19.820
54,47,49,2,3.130
54,12,50,2,4.170
54,17,50,1,6.430
54,22,50,5,3.020
54,35,50,2,4.280
54,37,50,2,3.350
54,39,50,3,8.180
55,27,1,1,2.200
55,35,1,1,2.910
55,44,2,1,1.540
55,10,3,2,3.410
55,41,3,1,3.570
55,7,4,4,6.040
55,12,4,3,4.670
55,22,4,1,3.620
55,28,4,3,4.720
55,48,4,2,5.440
55,2,6,2,7.140
55,28,6,1,10.330
55,32,6,1,2.800
55,39,6,3,9.280
55,41,6,1,2.410
55,10,7,2,11.430
55,12,7,3,5.770
55,24,7,3,8.130
55,9,8,1,3.680
55,1,9,1,3.680
55,27,9,1,7.300
55,35,9,1,5.440
55,13,10,2,5.000
55,20,10,1,2.970
55,29,10,2,5.050
55,32,10,2,4.010
55,48,10,2,6.970
55,3,11,2,8.790
55,7,11,3,7.630
55,30,11,1,2.250
55,35,11,1,2.410
55,47,11,2,9.010
55,6,12,1,3.510
55,9,12,2,5.820
55,17,12,2,5.650
55,29,12,3,9.670
55,1,13,1,5.380
55,7,13,1,2.030
55,4,14,1,5.550
55,11,14,1,3.020
55,41,14,1,2.470
55,3,15,1,4.010
55,9,15,1,6.370
55,45,15,1,3.240
55,28,16,3,4.510
55,32,16,2,4.730
55,3,17,2,4.060
55,5,17,2,8.570
55,32,17,1,2.690
55,7,18,1,6.980
55,5,19,1,4.510
55,6,19,2,8.730
55,36,19,1,3.850
55,36,20,2,3.290
55,37,20,5,6.820
55,43,20,5,4.610
55,44,20,1,3.950
55,17,21,1,5.610
55,20,21,1,3.350
55,23,21,2,3.950
55,44,21,2,7.580
55,31,22,1,7.750
55,33,22,2,4.230
55,39,22,1,2.580
55,5,23,2,3.630
55,27,23,3,11.640
55,29,23,1,3.070
55,5,24,2,3.520
55,13,24,1,5.060
